Date,Date,index,Open,High,Low,Close,Adj Close,Volume
2010-12-01,2010-12-01,1,83.66600036621094,84.37799835205078,83.38300323486328,83.6780014038086,83.6780014038086,0.0
2010-12-02,2010-12-02,2,84.11000061035156,84.3499984741211,83.9020004272461,84.12300109863281,84.12300109863281,0.0
2010-12-03,2010-12-03,3,83.73999786376953,83.83300018310547,82.53299713134766,83.7490005493164,83.7490005493164,0.0
2010-12-04,2010-12-04,4,83.41666412353516,83.54733276367188,82.56199900309245,83.42599995930989,83.42599995930989,0.0
2010-12-05,2010-12-05,5,83.09333038330078,83.26166534423828,82.59100087483723,83.10299936930339,83.10299936930339,0.0
2010-12-06,2010-12-06,6,82.7699966430664,82.97599792480469,82.62000274658203,82.77999877929688,82.77999877929688,0.0
2010-12-07,2010-12-07,7,82.66999816894531,83.17500305175781,82.31999969482422,82.66999816894531,82.66999816894531,0.0
2010-12-08,2010-12-08,8,83.4800033569336,84.28700256347656,83.47100067138672,83.47899627685547,83.47899627685547,0.0
2010-12-09,2010-12-09,9,84.09300231933594,84.10399627685547,83.66400146484375,84.0999984741211,84.0999984741211,0.0
2010-12-10,2010-12-10,10,83.83999633789062,83.9800033569336,83.45999908447266,83.81600189208984,83.81600189208984,0.0
2010-12-11,2010-12-11,11,83.88266499837239,84.10000101725261,83.48666636149089,83.8683344523112,83.8683344523112,0.0
2010-12-12,2010-12-12,12,83.92533365885417,84.21999867757161,83.51333363850911,83.92066701253255,83.92066701253255,0.0
2010-12-13,2010-12-13,13,83.96800231933594,84.33999633789062,83.54000091552734,83.9729995727539,83.9729995727539,0.0
2010-12-14,2010-12-14,14,83.44000244140625,83.62999725341797,82.83000183105469,83.44000244140625,83.44000244140625,0.0
2010-12-15,2010-12-15,15,83.79000091552734,84.06400299072266,83.6449966430664,83.79000091552734,83.79000091552734,0.0
2010-12-16,2010-12-16,16,84.27999877929688,84.39700317382812,83.95999908447266,84.26899719238281,84.26899719238281,0.0
2010-12-17,2010-12-17,17,84.03600311279297,84.14800262451172,83.69000244140625,84.05000305175781,84.05000305175781,0.0
2010-12-18,2010-12-18,18,84.02933502197266,84.13300069173177,83.66666920979817,84.0366694132487,84.0366694132487,0.0
2010-12-19,2010-12-19,19,84.02266693115234,84.11799875895183,83.64333597819011,84.02333577473958,84.02333577473958,0.0
2010-12-20,2010-12-20,20,84.01599884033203,84.10299682617188,83.62000274658203,84.01000213623047,84.01000213623047,0.0
2010-12-21,2010-12-21,21,83.77100372314453,83.78299713134766,83.49700164794922,83.77100372314453,83.77100372314453,0.0
2010-12-22,2010-12-22,22,83.77999877929688,83.84300231933594,83.41000366210938,83.79000091552734,83.79000091552734,0.0
2010-12-23,2010-12-23,23,83.55999755859375,83.55999755859375,82.86000061035156,83.55999755859375,83.55999755859375,0.0
2010-12-24,2010-12-24,24,83.0,83.14299774169922,82.86000061035156,83.0199966430664,83.0199966430664,0.0
2010-12-25,2010-12-25,25,82.96966552734375,83.08333079020183,82.78933461507161,82.98633066813152,82.98633066813152,0.0
2010-12-26,2010-12-26,26,82.9393310546875,83.02366383870442,82.71866861979167,82.95266469319661,82.95266469319661,0.0
2010-12-27,2010-12-27,27,82.90899658203125,82.96399688720703,82.64800262451172,82.91899871826172,82.91899871826172,0.0
2010-12-28,2010-12-28,28,82.73999786376953,82.74600219726562,81.8219985961914,82.72000122070312,82.72000122070312,0.0
2010-12-29,2010-12-29,29,82.35399627685547,82.36499786376953,81.9000015258789,82.35600280761719,82.35600280761719,0.0
2010-12-30,2010-12-30,30,81.61000061035156,81.84300231933594,81.28399658203125,81.61799621582031,81.61799621582031,0.0
2010-12-31,2010-12-31,31,81.49400329589844,81.52999877929688,80.95999908447266,81.4800033569336,81.4800033569336,0.0
2011-01-01,2011-01-01,32,81.37600199381511,81.58966573079427,81.01333363850911,81.36100260416667,81.36100260416667,0.0
2011-01-02,2011-01-02,33,81.25800069173177,81.64933268229167,81.06666819254558,81.24200185139973,81.24200185139973,0.0
2011-01-03,2011-01-03,34,81.13999938964844,81.70899963378906,81.12000274658203,81.12300109863281,81.12300109863281,0.0
2011-01-04,2011-01-04,35,81.6719970703125,82.26799774169922,81.5999984741211,81.66999816894531,81.66999816894531,0.0
2011-01-05,2011-01-05,36,82.01000213623047,83.31999969482422,81.88300323486328,82.03800201416016,82.03800201416016,0.0
2011-01-06,2011-01-06,37,83.16000366210938,83.37699890136719,82.87999725341797,83.18900299072266,83.18900299072266,0.0
2011-01-07,2011-01-07,38,83.2699966430664,83.65799713134766,82.947998046875,83.30000305175781,83.30000305175781,0.0
2011-01-08,2011-01-08,39,83.20299784342448,83.52966562906902,82.87499745686848,83.21000162760417,83.21000162760417,0.0
2011-01-09,2011-01-09,40,83.13599904378255,83.40133412679036,82.80199686686198,83.12000020345052,83.12000020345052,0.0
2011-01-10,2011-01-10,41,83.06900024414062,83.27300262451172,82.72899627685547,83.02999877929688,83.02999877929688,0.0
2011-01-11,2011-01-11,42,82.7300033569336,83.48300170898438,82.7300033569336,82.70999908447266,82.70999908447266,0.0
2011-01-12,2011-01-12,43,83.3550033569336,83.4489974975586,82.9800033569336,83.33999633789062,83.33999633789062,0.0
