Date,GC=F,QQQ,VGT,VOO
2015-01-02,1186.0,96.07318115234375,94.81787872314453,160.36483764648438
2015-01-05,1203.9000244140625,94.66390991210938,93.1896743774414,157.54734802246094
2015-01-06,1219.300048828125,93.39463806152344,91.9889907836914,155.99818420410156
2015-01-07,1210.5999755859375,94.59858703613281,92.80764770507812,157.94741821289062
2015-01-08,1208.4000244140625,96.4091567993164,94.8997573852539,160.7223358154297
2015-01-09,1216.0,95.7745361328125,94.65415954589844,159.36891174316406
2015-01-12,1232.699951171875,94.77592468261719,93.45346069335938,158.18577575683594
2015-01-13,1234.300048828125,94.74789428710938,93.43528747558594,157.76870727539062
2015-01-14,1234.4000244140625,94.22525024414062,92.87132263183594,156.8408660888672
2015-01-15,1264.699951171875,93.00263977050781,91.45233154296875,155.3768310546875
2015-01-16,1276.9000244140625,94.09459686279297,92.35286712646484,157.30052185058594
2015-01-20,1294.199951171875,94.84124755859375,93.04414367675781,157.6920623779297
2015-01-21,1293.699951171875,95.32653045654297,93.21697998046875,158.51768493652344
2015-01-22,1300.699951171875,97.09048461914062,94.98161315917969,160.94361877441406
2015-01-23,1292.5999755859375,97.30513000488281,95.24540710449219,160.05838012695312
2015-01-26,1279.4000244140625,97.1931381225586,94.96343994140625,160.37335205078125
2015-01-27,1291.699951171875,94.67324829101562,92.21641540527344,158.27085876464844
2015-01-28,1285.9000244140625,94.18794250488281,92.08906555175781,156.18545532226562
2015-01-29,1254.5999755859375,95.09324645996094,92.98957824707031,157.70057678222656
2015-01-30,1278.5,94.35594940185547,91.69792938232422,155.75987243652344
2015-02-02,1276.199951171875,95.1772232055664,92.49838256835938,157.54734802246094
2015-02-03,1259.699951171875,96.09186553955078,93.64448547363281,159.84559631347656
2015-02-04,1263.800048828125,96.00785064697266,93.7900390625,159.3008270263672
2015-02-05,1262.0,96.83848571777344,94.7451400756836,160.9180450439453
2015-02-06,1233.9000244140625,96.25051879882812,94.36309051513672,160.46694946289062
2015-02-09,1240.800048828125,95.94254302978516,94.14476776123047,159.7349090576172
2015-02-10,1231.5999755859375,97.43582153320312,95.56378173828125,161.4373321533203
2015-02-11,1219.0,97.79047393798828,95.96400451660156,161.5479736328125
2015-02-12,1220.0999755859375,98.92906188964844,97.4830551147461,163.04608154296875
